sondering_id,index,pkey_sondering,sondeernummer,x,y,start_sondering_mtaw,diepte_sondering_tot,diepte,diepte_mtaw,qc,fs,qtn,rf,fr,icn,sbt,ksbt,lithostrat_id,dist
4614,312080,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.02,55.699999999999996,0.592,0.001,7.0524073561874925,0.16891891891891891,0.1689920367653245,2.659643,4.0,7.36e-08,Quartair,0.0
4614,312081,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.03,55.69,0.604,0.002,52.708090231234635,0.33112582781456956,0.3313410138421357,1.898405,6.0,1.51652e-05,Quartair,0.0
4614,312082,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.04,55.68,0.604,0.004,144.72895334134898,0.6622516556291391,0.6628402618986069,1.673074,6.0,7.34269e-05,Quartair,0.0
4614,312083,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.05,55.67,0.632,0.009,188.0212919924493,1.4240506329113924,1.425606962401723,1.821482,6.0,2.59833e-05,Quartair,0.0
4614,312084,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.06,55.66,0.656,0.017,231.71268872845963,2.5914634146341466,2.594829600244484,1.972675,6.0,9.0171e-06,Quartair,0.0
4614,312085,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.07,55.65,0.731,0.034,312.7234085280213,4.651162790697675,4.657664726631398,2.124969,5.0,3.1052e-06,Quartair,0.0
4614,312086,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.08,55.64,0.763,0.035,295.430847640419,4.587155963302752,4.594323779160411,2.131161,5.0,2.9735e-06,Quartair,0.0
4614,312087,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.09,55.629999999999995,0.822,0.038,289.09923523479756,4.622871046228711,4.630541093242426,2.138596,5.0,2.8227e-06,Quartair,0.0
4614,312088,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.1,55.62,0.85,0.039,275.5529607147725,4.588235294117647,4.596526151601388,2.145698,5.0,2.6858e-06,Quartair,0.0
4614,312089,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.11,55.61,0.898,0.042,272.2889025830813,4.67706013363029,4.685961515034149,2.155524,5.0,2.5073e-06,Quartair,0.0
4614,312090,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.12,55.6,0.937,0.043,263.22613413789367,4.589114194236926,4.5983350285907765,2.155457,5.0,2.5085e-06,Quartair,0.0
4614,312091,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.13,55.589999999999996,0.933,0.044,253.19621405918787,4.715969989281886,4.726366317195396,2.174108,5.0,2.2015e-06,Quartair,0.0
4614,312092,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.14,55.58,0.894,0.043,237.0319354908956,4.809843400447427,4.82184507747176,2.19583,5.0,1.8909e-06,Quartair,0.0
4614,312093,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.15,55.57,0.874,0.044,228.54194718543815,5.034324942791762,5.048177278329144,2.221001,5.0,1.5855e-06,Quartair,0.0
4614,312094,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.16,55.56,0.83,0.045,219.18957897087836,5.421686746987952,5.438535950663049,2.258087,5.0,1.223e-06,Quartair,0.0
4614,312095,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.17,55.55,0.803,0.045,209.35322735834927,5.60398505603985,5.62320382560347,2.280639,5.0,1.0444e-06,Quartair,0.0
4614,312096,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.18,55.54,0.747,0.046,200.22253348696984,6.157965194109773,6.182109901036783,2.325948,5.0,7.605e-07,Quartair,0.0
4614,312097,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.19,55.53,0.723,0.047,192.0159388434689,6.500691562932228,6.5285992196411415,2.35556,5.0,6.182e-07,Quartair,0.0
4614,312098,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.2,55.519999999999996,0.684,0.047,183.12736930042794,6.871345029239766,6.904286805407471,2.386926,5.0,4.963e-07,Quartair,0.0
4614,312099,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.21,55.51,0.664,0.048,177.76572076611592,7.228915662650602,7.266523716081111,2.412611,5.0,4.146e-07,Quartair,0.0
4614,312100,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.22,55.5,0.664,0.048,172.53682318219705,7.228915662650602,7.268427757337788,2.419292,5.0,3.957e-07,Quartair,0.0
4614,312101,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.23,55.49,0.664,0.048,167.69164492571863,7.228915662650602,7.270332796684735,2.425718,5.0,3.783e-07,Quartair,0.0
4614,312102,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.24,55.48,0.664,0.048,163.18569694987963,7.228915662650602,7.27223883490695,2.431911,5.0,3.622e-07,Quartair,0.0
4614,312103,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.25,55.47,0.666,0.048,159.1277534033771,7.207207207207207,7.252165453944376,2.436558,5.0,3.506e-07,Quartair,0.0
4614,312104,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.26,55.46,0.669,0.048,155.41029948766584,7.174887892376682,7.221322341122932,2.44034,5.0,3.415e-07,Quartair,0.0
4614,312105,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.27,55.449999999999996,0.676,0.048,152.21983454135037,7.100591715976331,7.147908596892568,2.441301,5.0,3.392e-07,Quartair,0.0
4614,312106,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.28,55.44,0.711,0.048,151.20670483819,6.751054852320676,6.7954807496143275,2.424214,5.0,3.823e-07,Quartair,0.0
4614,312107,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.29,55.43,0.751,0.046,148.01305977277644,6.125166444740346,6.1647425554911175,2.393528,5.0,4.739e-07,Quartair,0.0
4614,312108,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.3,55.42,0.866,0.045,150.786202258878,5.196304849884526,5.226447756110001,2.329157,5.0,7.436e-07,Quartair,0.0
4614,312109,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.31,55.41,3.073,0.045,233.653919825374,1.464367068011715,1.4668361663332976,1.770648,6.0,3.70877e-05,Quartair,0.0
4614,312110,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.32,55.4,2.661,0.045,218.54174667302604,1.6910935738444193,1.6945006257637378,1.837845,6.0,2.31713e-05,Quartair,0.0
4614,312111,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.33,55.39,3.909,0.046,248.60081993425544,1.17677155282681,1.178438579371926,1.679886,6.0,7.00078e-05,Quartair,0.0
4614,312112,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.34,55.379999999999995,11.306,0.048,373.7817691400644,0.4245533345126482,0.42476799552453914,1.234769,7.0,0.0015787096,Quartair,0.0
4614,312113,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.35,55.37,11.591,0.064,412.9573706916728,0.5521525321370029,0.5524337735464898,1.286647,7.0,0.0010979767,Quartair,0.0
4614,312114,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.36,55.36,15.843,0.076,488.01860515064226,0.4797071261755981,0.47989163786478667,1.192854,7.0,0.0021170145,Quartair,0.0
4614,312115,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.37,55.35,13.822,0.088,481.9513381119703,0.6366661843437997,0.6369557253898265,1.291574,7.0,0.0010607549,Quartair,0.0
4614,312116,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.38,55.339999999999996,16.96,0.094,525.3064017245824,0.5542452830188679,0.5544570053606813,1.221033,7.0,0.0017380397,Quartair,0.0
4614,312117,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.39,55.33,20.391,0.109,590.7147926876291,0.5345495561767447,0.5347245163996611,1.17772,7.0,0.0023535921,Quartair,0.0
4614,312118,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.4,55.32,21.933,0.124,632.229538565934,0.5653581361418867,0.5655352573164953,1.180426,7.0,0.0023094308,Quartair,0.0
4614,312119,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.41,55.31,21.374,0.127,626.5993737500482,0.5941798446710957,0.5943763606106138,1.200459,7.0,0.0020072647,Quartair,0.0
4614,312120,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.42,55.3,25.562,0.128,674.535729412914,0.5007432908223144,0.5008856501554444,1.121068,7.0,0.0034990752,Quartair,0.0
4614,312121,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.43,55.29,26.782,0.128,682.7577065268069,0.4779329400343514,0.4780661675637653,1.10147,7.0,0.0040135733,Quartair,0.0
4614,312122,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.44,55.28,25.989,0.129,672.3899900138949,0.49636384624264107,0.4965102275510567,1.118738,7.0,0.0035566119,Quartair,0.0
4614,312123,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.45,55.269999999999996,26.144,0.129,665.4642986305216,0.493421052631579,0.49356945164405247,1.11922,7.0,0.0035446324,Quartair,0.0
4614,312124,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.46,55.26,26.299,0.129,663.1473312207492,0.49051294726035216,0.4906633068360399,1.118005,7.0,0.0035749074,Quartair,0.0
4614,312125,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.47,55.25,26.261,0.136,675.2398715869264,0.51787822245916,0.5180411294682042,1.132842,7.0,0.0032222581,Quartair,0.0
4614,312126,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.48,55.24,26.285,0.144,684.5714398736135,0.5478409739395093,0.548017315428972,1.149774,7.0,0.0028621147,Quartair,0.0
4614,312127,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.49,55.23,26.31,0.152,693.4481723781909,0.5777270999619917,0.5779172881165356,1.166055,7.0,0.0025538348,Quartair,0.0
4614,312128,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.5,55.22,26.495,0.15,688.3781243731312,0.5661445555765239,0.5663339114604121,1.160393,7.0,0.002657084,Quartair,0.0
4614,312129,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.51,55.21,26.869,0.156,697.7432130164225,0.5805947374297518,0.5807905641279787,1.166427,7.0,0.0025471934,Quartair,0.0
4614,312130,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.52,55.199999999999996,27.218,0.162,706.6515968678458,0.5951943566757293,0.5953969369838797,1.172615,7.0,0.0024392168,Quartair,0.0
4614,312131,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.53,55.19,24.341,0.18,694.3652172923001,0.7394930364405735,0.7397806339653045,1.257397,7.0,0.0013474514,Quartair,0.0
4614,312132,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.54,55.18,22.325,0.18,664.595051893644,0.8062709966405376,0.8066201844146562,1.299448,7.0,0.0010038714,Quartair,0.0
4614,312133,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.55,55.17,19.413,0.181,622.2593648966318,0.9323649101117807,0.9328389842022851,1.36845,6.0,0.0006193156,Quartair,0.0
4614,312134,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.56,55.16,18.434,0.181,604.0996967949411,0.9818813062818704,0.9824178069791486,1.394358,6.0,0.0005165968,Quartair,0.0
4614,312135,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.57,55.15,18.327,0.182,599.6286233132697,0.9930703333878975,0.9936270261781474,1.400236,6.0,0.0004957726,Quartair,0.0
4614,312136,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.58,55.14,17.463,0.183,583.9618564908827,1.047929908950352,1.048558510796593,1.426235,6.0,0.0004132812,Quartair,0.0
4614,312137,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.59,55.129999999999995,14.872,0.186,542.3803782867478,1.2506724045185582,1.2515703054750178,1.508952,6.0,0.0002316253,Quartair,0.0
4614,312138,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.6,55.12,13.66,0.187,519.0227041656736,1.3689604685212298,1.3700506660517142,1.552571,6.0,0.0001706806,Quartair,0.0
4614,312139,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.61,55.11,13.168,0.188,507.6133873933415,1.4277035236938032,1.4289047611275913,1.573227,6.0,0.0001477032,Quartair,0.0
4614,312140,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.62,55.1,12.935,0.19,501.63407281836595,1.468882875918052,1.4701638218615496,1.586533,6.0,0.0001345673,Quartair,0.0
4614,312141,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.63,55.089999999999996,12.863,0.19,496.77422341860847,1.4771048744460857,1.4784232410160183,1.590714,6.0,0.0001306861,Quartair,0.0
4614,312142,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.64,55.08,12.574,0.19,488.0751474590603,1.5110545570224272,1.5124583472038844,1.603084,6.0,0.0001198463,Quartair,0.0
4614,312143,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.65,55.07,12.352,0.19,480.6358302075263,1.5382124352331605,1.5396921266525527,1.613104,6.0,0.0001117285,Quartair,0.0
4614,312144,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.66,55.06,11.912,0.189,468.37705137427776,1.586635325721961,1.5882447072645058,1.630354,6.0,9.90202e-05,Quartair,0.0
4614,312145,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.67,55.05,11.655,0.187,458.7560701951203,1.6044616044616045,1.6061525364349196,1.639027,6.0,9.31876e-05,Quartair,0.0
4614,312146,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.68,55.04,11.429,0.184,449.02748977711013,1.6099396272639774,1.6116980703161599,1.644937,6.0,8.94111e-05,Quartair,0.0
4614,312147,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.69,55.03,10.973,0.177,431.9338048031333,1.6130502141620338,1.6149146461820938,1.654128,6.0,8.38399e-05,Quartair,0.0
4614,312148,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.7,55.019999999999996,10.795,0.139,392.6762442849478,1.2876331635016214,1.2891694644478722,1.592809,6.0,0.0001287836,Quartair,0.0
4614,312149,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.71,55.01,10.585,0.12,369.7188176806915,1.1336797354747283,1.1350800694482903,1.561899,6.0,0.0001598921,Quartair,0.0
4614,312150,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.72,55.0,10.177,0.112,353.3532689171099,1.1005207821558416,1.1019556780453172,1.562932,6.0,0.0001587401,Quartair,0.0
4614,312151,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.73,54.99,9.967,0.11,346.0524603826927,1.1036420186615832,1.105132767353425,1.569303,6.0,0.0001518165,Quartair,0.0
4614,312152,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.74,54.98,9.769,0.108,339.02358461162606,1.1055379260927423,1.107083409791253,1.575221,6.0,0.0001456559,Quartair,0.0
4614,312153,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.75,54.97,9.583,0.108,334.0578475265548,1.1269957215903161,1.1286245410015903,1.58576,6.0,0.0001352974,Quartair,0.0
4614,312154,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.76,54.96,8.594,0.108,314.64388113874395,1.2566907144519432,1.2587445267292263,1.63932,6.0,9.29966e-05,Quartair,0.0
4614,312155,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.77,54.949999999999996,8.326,0.107,307.2103891359147,1.2851309152053807,1.2873286562716748,1.653332,6.0,8.43084e-05,Quartair,0.0
4614,312156,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.78,54.94,8.057,0.107,300.5625206144568,1.328037731165446,1.3304165411311195,1.670478,6.0,7.47734e-05,Quartair,0.0
4614,312157,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.79,54.93,8.049,0.105,297.2520710586538,1.3045098770033545,1.3068800370395623,1.667119,6.0,7.65523e-05,Quartair,0.0
4614,312158,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.8,54.92,7.986,0.101,291.35668063711006,1.2647132481843226,1.267059643511943,1.661618,6.0,7.95575e-05,Quartair,0.0
4614,312159,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.81,54.91,7.784,0.1,285.3222257888096,1.2846865364850977,1.2871635888779316,1.672564,6.0,7.36895e-05,Quartair,0.0
4614,312160,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.82,54.9,7.669,0.098,280.17114967300324,1.2778719520146042,1.2804047748956646,1.675564,6.0,7.21582e-05,Quartair,0.0
4614,312161,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.83,54.89,7.526,0.098,276.09600326366296,1.3021525378687218,1.3048157307324688,1.685945,6.0,6.71007e-05,Quartair,0.0
4614,312162,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.84,54.879999999999995,7.261,0.098,269.6779706446078,1.3496763531194051,1.3525732477527697,1.704546,6.0,5.89088e-05,Quartair,0.0
4614,312163,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.85,54.87,7.11,0.098,265.43595845121877,1.3783403656821378,1.3813988141707767,1.716004,6.0,5.43686e-05,Quartair,0.0
4614,312164,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.86,54.86,6.983,0.098,261.66449362924766,1.4034082772447374,1.4066175279011892,1.72602,6.0,5.06873e-05,Quartair,0.0
4614,312165,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.87,54.85,6.73,0.098,255.39582342099268,1.4561664190193164,1.4596631275398273,1.745185,6.0,4.43239e-05,Quartair,0.0
4614,312166,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.88,54.839999999999996,6.607,0.098,251.69679789731504,1.4832753140608446,1.4869464697168648,1.755423,6.0,4.12586e-05,Quartair,0.0
4614,312167,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.89,54.83,6.48,0.098,247.9209557204053,1.5123456790123457,1.5162068961444275,1.766133,6.0,3.82786e-05,Quartair,0.0
4614,312168,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.9,54.82,6.274,0.098,242.53126698483203,1.5620019126554034,1.5661687158954476,1.783114,6.0,3.39886e-05,Quartair,0.0
4614,312169,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.91,54.81,6.147,0.097,238.0983624755653,1.578005531153408,1.5823511895345563,1.791536,6.0,3.20428e-05,Quartair,0.0
4614,312170,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.92,54.8,6.041,0.096,234.12392674103052,1.589140870716769,1.5936443263209292,1.798448,6.0,3.05294e-05,Quartair,0.0
4614,312171,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.93,54.79,5.823,0.095,227.8366131421062,1.6314614459900394,1.6363117604962736,1.81476,6.0,2.72351e-05,Quartair,0.0
4614,312172,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.94,54.78,5.731,0.093,223.57644748974172,1.6227534461699529,1.6277093697770164,1.817993,6.0,2.66257e-05,Quartair,0.0
4614,312173,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.95,54.769999999999996,5.644,0.089,218.2072239624234,1.5768958185683912,1.581839109349268,1.814794,6.0,2.72287e-05,Quartair,0.0
4614,312174,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.96,54.76,5.557,0.084,212.2349117332461,1.5116069821846319,1.5164713924996858,1.808094,6.0,2.85361e-05,Quartair,0.0
4614,312175,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.97,54.75,5.466,0.086,210.64501633962323,1.5733626051957554,1.578564739349853,1.823681,6.0,2.55864e-05,Quartair,0.0
4614,312176,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.98,54.74,5.453,0.082,206.93521346103267,1.5037593984962405,1.5087952797670487,1.813357,6.0,2.75039e-05,Quartair,0.0
4614,312177,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,0.99,54.73,5.447,0.078,203.36954352962852,1.431980906921241,1.4368311245930534,1.801895,6.0,2.98016e-05,Quartair,0.0
4614,312178,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,1.0,54.72,5.446,0.076,201.19924193421383,1.3955196474476679,1.400295328513106,1.796381,6.0,3.09743e-05,Quartair,0.0
4614,312179,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,1.01,54.71,5.449,0.07,196.4863458302367,1.2846393833730962,1.2890772094360483,1.776004,6.0,3.5723e-05,Quartair,0.0
4614,312180,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,1.02,54.699999999999996,5.452,0.063,190.9682036218601,1.1555392516507703,1.159568214529287,1.750209,6.0,4.27922e-05,Quartair,0.0
4614,312181,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,1.03,54.69,5.458,0.063,190.35268366954585,1.1542689629901062,1.1583282953686058,1.750821,6.0,4.26093e-05,Quartair,0.0
4614,312182,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,1.04,54.68,5.471,0.056,184.86942391647665,1.0235788704076039,1.0272044694060476,1.721776,6.0,5.22157e-05,Quartair,0.0
4614,312183,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,1.05,54.67,5.496,0.051,180.9096304663142,0.927947598253275,0.9312503800449105,1.698272,6.0,6.15536e-05,Quartair,0.0
4614,312184,https://www.dov.vlaanderen.be/data/sondering/2018-079611,2017-11245-S3B-003,147850.66,177713.06,55.72,18.98,1.06,54.66,5.561,0.05,180.7148468699416,0.8991188635137567,0.9023110794838582,1.689037,6.0,6.5664e-05,Quartair,0.0
