,sondering_id,index,pkey_sondering,sondeernummer,x,y,start_sondering_mtaw,diepte_sondering_tot,diepte,diepte_mtaw,qc,fs,qtn,rf,fr,icn,sbt,ksbt,lithostrat_id
0,314,2593,https://www.dov.vlaanderen.be/data/sondering/1998-005043,GEO-97/127-S2,153278.2,181734.6,15.26,25.4,1.6,13.66,1.17,0.035,35.89400438353187,2.991452991452992,3.0583711988815097,2.56434,5.0,1.434e-07,Quartair
1,314,2594,https://www.dov.vlaanderen.be/data/sondering/1998-005043,GEO-97/127-S2,153278.2,181734.6,15.26,25.4,1.7,13.56,1.57,0.033,42.56231931660572,2.1019108280254777,2.1389681099299973,2.406724,5.0,4.321e-07,Quartair
2,314,2595,https://www.dov.vlaanderen.be/data/sondering/1998-005043,GEO-97/127-S2,153278.2,181734.6,15.26,25.4,1.8,13.459999999999999,1.43,0.036,38.53699112706456,2.5174825174825175,2.5692263773908075,2.491219,5.0,2.392e-07,Quartair
3,314,2596,https://www.dov.vlaanderen.be/data/sondering/1998-005043,GEO-97/127-S2,153278.2,181734.6,15.26,25.4,1.9,13.36,0.5,0.024,15.678500768214604,4.8,5.111165775078922,2.982185,3.0,7.7e-09,Quartair
4,314,2597,https://www.dov.vlaanderen.be/data/sondering/1998-005043,GEO-97/127-S2,153278.2,181734.6,15.26,25.4,2.0,13.26,1.33,0.023,33.203118561084175,1.7293233082706767,1.7721100750416183,2.440158,5.0,3.419e-07,Quartair
5,314,2598,https://www.dov.vlaanderen.be/data/sondering/1998-005043,GEO-97/127-S2,153278.2,181734.6,15.26,25.4,2.1,13.16,1.4,0.033,35.28871839019658,2.357142857142857,2.4155086949765106,2.503022,5.0,2.202e-07,Quartair
6,314,2599,https://www.dov.vlaanderen.be/data/sondering/1998-005043,GEO-97/127-S2,153278.2,181734.6,15.26,25.4,2.2,13.059999999999999,2.21,0.022,47.73037996349114,0.9954751131221719,1.0117337768436125,2.17007,5.0,2.2646e-06,Quartair
7,314,2600,https://www.dov.vlaanderen.be/data/sondering/1998-005043,GEO-97/127-S2,153278.2,181734.6,15.26,25.4,2.3,12.96,2.12,0.027,46.445549933204845,1.2735849056603772,1.2963465909097684,2.242132,5.0,1.3675e-06,Quartair
8,314,2601,https://www.dov.vlaanderen.be/data/sondering/1998-005043,GEO-97/127-S2,153278.2,181734.6,15.26,25.4,2.4,12.86,2.1,0.034,46.4591633360416,1.6190476190476193,1.6496514529769917,2.305786,5.0,8.758e-07,Quartair
9,314,2602,https://www.dov.vlaanderen.be/data/sondering/1998-005043,GEO-97/127-S2,153278.2,181734.6,15.26,25.4,2.5,12.76,1.67,0.037,38.44970398796753,2.215568862275449,2.2709060882755128,2.457241,5.0,3.034e-07,Quartair
10,314,2603,https://www.dov.vlaanderen.be/data/sondering/1998-005043,GEO-97/127-S2,153278.2,181734.6,15.26,25.4,2.6,12.66,1.69,0.024,36.717658571088485,1.4201183431952664,1.4566473575026817,2.354394,5.0,6.232e-07,Quartair
11,314,2604,https://www.dov.vlaanderen.be/data/sondering/1998-005043,GEO-97/127-S2,153278.2,181734.6,15.26,25.4,2.7,12.559999999999999,1.76,0.023,37.28846078969376,1.3068181818181817,1.3403763847823598,2.327883,5.0,7.503e-07,Quartair
12,314,2605,https://www.dov.vlaanderen.be/data/sondering/1998-005043,GEO-97/127-S2,153278.2,181734.6,15.26,25.4,2.8,12.46,1.5,0.02,31.919248750918644,1.3333333333333335,1.3752557359098911,2.389593,5.0,4.871e-07,Quartair
13,314,2606,https://www.dov.vlaanderen.be/data/sondering/1998-005043,GEO-97/127-S2,153278.2,181734.6,15.26,25.4,2.9,12.36,1.6,0.02,33.21686512364314,1.25,1.2881522164118218,2.359241,5.0,6.024e-07,Quartair
14,314,2607,https://www.dov.vlaanderen.be/data/sondering/1998-005043,GEO-97/127-S2,153278.2,181734.6,15.26,25.4,3.0,12.26,1.71,0.023,35.02838274025448,1.345029239766082,1.384766795488854,2.358221,5.0,6.067e-07,Quartair
15,314,2608,https://www.dov.vlaanderen.be/data/sondering/1998-005043,GEO-97/127-S2,153278.2,181734.6,15.26,25.4,3.1,12.16,1.93,0.028,38.823171589573846,1.450777202072539,1.4899797599555349,2.340677,5.0,6.86e-07,Quartair
16,314,2609,https://www.dov.vlaanderen.be/data/sondering/1998-005043,GEO-97/127-S2,153278.2,181734.6,15.26,25.4,3.2,12.059999999999999,1.38,0.035,29.526272341182747,2.5362318840579716,2.63653876280448,2.586921,5.0,1.224e-07,Quartair
17,314,2610,https://www.dov.vlaanderen.be/data/sondering/1998-005043,GEO-97/127-S2,153278.2,181734.6,15.26,25.4,3.3,11.96,0.43,0.013,9.435877868457698,3.0232558139534884,3.458048934657005,3.052802,3.0,4.7e-09,Quartair
18,314,2611,https://www.dov.vlaanderen.be/data/sondering/1998-005043,GEO-97/127-S2,153278.2,181734.6,15.26,25.4,3.4,11.86,0.31,0.018,6.288170736676462,5.806451612903225,7.076969785574705,3.379504,3.0,7e-10,Quartair
19,314,2612,https://www.dov.vlaanderen.be/data/sondering/1998-005043,GEO-97/127-S2,153278.2,181734.6,15.26,25.4,3.5,11.76,0.55,0.014,11.839663650788998,2.545454545454545,2.841112662781511,2.923106,4.0,1.16e-08,Quartair
20,314,2613,https://www.dov.vlaanderen.be/data/sondering/1998-005043,GEO-97/127-S2,153278.2,181734.6,15.26,25.4,3.6,11.66,0.83,0.046,18.444876122938254,5.542168674698796,5.966040670781593,2.97337,3.0,8.2e-09,Quartair
21,314,2614,https://www.dov.vlaanderen.be/data/sondering/1998-005043,GEO-97/127-S2,153278.2,181734.6,15.26,25.4,3.7,11.559999999999999,2.12,0.063,41.77349664745767,2.9716981132075473,3.0594043014924512,2.515624,5.0,2.016e-07,Quartair
22,314,2615,https://www.dov.vlaanderen.be/data/sondering/1998-005043,GEO-97/127-S2,153278.2,181734.6,15.26,25.4,3.8,11.46,0.5,0.02,10.114556894305514,4.0,4.570325714326141,3.100111,3.0,3.4e-09,Quartair
23,314,2616,https://www.dov.vlaanderen.be/data/sondering/1998-005043,GEO-97/127-S2,153278.2,181734.6,15.26,25.4,3.9,11.36,0.6,0.033,12.189092099159042,5.500000000000001,6.157610827204151,3.117905,3.0,3e-09,Quartair
24,314,2617,https://www.dov.vlaanderen.be/data/sondering/1998-005043,GEO-97/127-S2,153278.2,181734.6,15.26,25.4,4.0,11.26,0.71,0.037,14.41547931752876,5.211267605633803,5.74338760217166,3.042798,3.0,5e-09,Quartair
25,314,2618,https://www.dov.vlaanderen.be/data/sondering/1998-005043,GEO-97/127-S2,153278.2,181734.6,15.26,25.4,4.1,11.16,0.48,0.024,9.098378197096224,5.0,5.817041508137797,3.200679,3.0,1.7e-09,Quartair
26,314,2619,https://www.dov.vlaanderen.be/data/sondering/1998-005043,GEO-97/127-S2,153278.2,181734.6,15.26,25.4,4.2,11.059999999999999,0.33,0.012,5.685863553388384,3.6363636363636362,4.59705432598286,3.303946,3.0,9e-10,Quartair
27,314,2620,https://www.dov.vlaanderen.be/data/sondering/1998-005043,GEO-97/127-S2,153278.2,181734.6,15.26,25.4,4.3,10.96,0.36,0.017,6.222530070157166,4.722222222222223,5.873224390459686,3.334184,3.0,8e-10,Quartair
28,314,2621,https://www.dov.vlaanderen.be/data/sondering/1998-005043,GEO-97/127-S2,153278.2,181734.6,15.26,25.4,4.4,10.86,0.38,0.015,6.535140714842261,3.9473684210526314,4.87212354344639,3.269107,3.0,1e-09,Quartair
29,314,2622,https://www.dov.vlaanderen.be/data/sondering/1998-005043,GEO-97/127-S2,153278.2,181734.6,15.26,25.4,4.5,10.76,0.29,0.009,4.542144146233284,3.103448275862069,4.15958237707623,3.360596,3.0,8e-10,Quartair
30,314,2623,https://www.dov.vlaanderen.be/data/sondering/1998-005043,GEO-97/127-S2,153278.2,181734.6,15.26,25.4,4.6,10.66,0.38,0.012,6.323484246210816,3.1578947368421053,3.936771161261532,3.227774,3.0,1.4e-09,Quartair
31,314,2624,https://www.dov.vlaanderen.be/data/sondering/1998-005043,GEO-97/127-S2,153278.2,181734.6,15.26,25.4,4.7,10.559999999999999,0.52,0.022,9.071575388585877,4.23076923076923,4.964044211771637,3.159456,3.0,2.2e-09,Quartair
32,314,2625,https://www.dov.vlaanderen.be/data/sondering/1998-005043,GEO-97/127-S2,153278.2,181734.6,15.26,25.4,4.8,10.46,0.48,0.018,8.11627100364988,3.75,4.4822739404227585,3.171656,3.0,2e-09,Quartair
33,314,2626,https://www.dov.vlaanderen.be/data/sondering/1998-005043,GEO-97/127-S2,153278.2,181734.6,15.26,25.4,4.9,10.36,0.4,0.014,6.391704948287561,3.4999999999999996,4.374827274209917,3.249941,3.0,1.2e-09,Quartair
34,314,2627,https://www.dov.vlaanderen.be/data/sondering/1998-005043,GEO-97/127-S2,153278.2,181734.6,15.26,25.4,5.0,10.26,0.36,0.014,5.497364859243446,3.888888888888889,5.027879099821531,3.338229,3.0,8e-10,Quartair
35,314,2628,https://www.dov.vlaanderen.be/data/sondering/1998-005043,GEO-97/127-S2,153278.2,181734.6,15.26,25.4,5.1,10.16,0.4,0.013,6.18547314377713,3.2499999999999996,4.102412561242031,3.245778,3.0,1.2e-09,Quartair
