,sondering_id,index,pkey_sondering,sondeernummer,x,y,start_sondering_mtaw,diepte_sondering_tot,diepte,diepte_mtaw,qc,fs,qtn,rf,fr,icn,sbt,ksbt,lithostrat_id
246571,4616,314295,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,0.28,52.71,2.189,0.049,212.71124833942142,2.238465052535404,2.2434766534496906,1.942276,6.0,1.11553e-05,
246572,4616,314296,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,0.29,52.7,2.894,0.039,212.4897733763725,1.3476157567380787,1.3499790156744444,1.768915,6.0,3.75404e-05,
246573,4616,314297,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,0.3,52.690000000000005,4.016,0.041,241.0959799323611,1.0209163346613546,1.022251251992882,1.641689,6.0,9.14672e-05,
246574,4616,314298,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,0.31,52.68,7.031,0.067,349.81869881495174,0.9529227705873987,0.9536593114921537,1.515358,6.0,0.0002214684,
246575,4616,314299,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,0.32,52.67,7.625,0.059,341.9742216429409,0.7737704918032786,0.7743407148427439,1.451151,6.0,0.000347137,
246576,4616,314300,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,0.34,52.65,6.349,0.063,318.8688711339526,0.9922822491730982,0.9932184759674495,1.55406,6.0,0.0001689109,
246577,4616,314301,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,0.35,52.64,6.694,0.053,304.90135484204575,0.7917538093815356,0.7924839898173623,1.491315,6.0,0.000262061,
246578,4616,314302,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,0.36,52.63,7.086,0.053,309.11225348270904,0.7479537115438893,0.7486246836258661,1.468872,6.0,0.0003066402,
246579,4616,314303,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,0.37,52.620000000000005,7.914,0.019,245.9389975096606,0.24008086934546374,0.2402789119147866,1.2351,7.0,0.001575056,
246580,4616,314304,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,0.38,52.61,8.255,0.134,443.9434960918302,1.623258631132647,1.6245806103715832,1.650397,6.0,8.60584e-05,
246581,4616,314305,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,0.39,52.6,11.595,0.144,515.0710434480725,1.241914618369987,1.2426556069734478,1.517328,6.0,0.0002184353,
246582,4616,314306,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,0.4,52.59,11.75,0.153,524.6666380128758,1.3021276595744682,1.3029162208062737,1.531234,6.0,0.0001981749,
246583,4616,314307,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,0.41,52.580000000000005,12.304,0.159,540.4460838935654,1.292262678803641,1.293030829988412,1.522076,6.0,0.0002112949,
246584,4616,314308,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,0.42,52.57,12.285,0.156,527.2770070102443,1.2698412698412698,1.2706177303927542,1.520678,6.0,0.0002133727,
246585,4616,314309,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,0.43,52.56,10.918,0.174,522.1667707603805,1.5936984795750138,1.5948240912386582,1.609317,6.0,0.0001147298,
246586,4616,314310,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,0.44,52.550000000000004,10.533,0.169,503.695680801915,1.6044811544669135,1.6056860576300531,1.619282,6.0,0.0001069997,
246587,4616,314311,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,0.45,52.54,8.929,0.16,456.3852573395116,1.7919139881285697,1.7935411702686386,1.681966,6.0,6.89959e-05,
246588,4616,314312,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,0.46,52.53,8.568,0.157,440.9477858067928,1.8323996265172737,1.8341758474553698,1.697714,6.0,6.17944e-05,
246589,4616,314313,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,0.47,52.52,8.445,0.136,408.96203208325323,1.610420367081113,1.612041389205672,1.665566,6.0,7.7389e-05,
246590,4616,314314,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,0.48,52.510000000000005,8.291,0.22,483.35708145707775,2.65347967675793,2.6562645037272357,1.822362,6.0,2.58238e-05,
246591,4616,314315,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,0.49,52.5,8.275,0.232,487.4249112309376,2.8036253776435047,2.8066416679332273,1.842421,6.0,2.24409e-05,
246592,4616,314316,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,0.5,52.49,7.823,0.228,467.41901376086787,2.9144829349354464,2.917874705304097,1.865454,6.0,1.90994e-05,
246593,4616,314317,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,0.51,52.480000000000004,7.265,0.233,451.4159130605507,3.207157604955265,3.2112656963925312,1.909535,6.0,1.40286e-05,
246594,4616,314318,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,0.52,52.47,7.201,0.22,435.2405277430069,3.0551312317733648,3.0591643608460335,1.897391,6.0,1.52732e-05,
246595,4616,314319,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,0.53,52.46,5.097,0.221,370.43720869373175,4.335883853247008,4.344144330578005,2.064975,5.0,4.7258e-06,
246596,4616,314320,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,0.54,52.45,5.018,0.219,362.4643377373463,4.364288561179753,4.372907410378975,2.071691,5.0,4.5088e-06,
246597,4616,314321,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,0.55,52.440000000000005,3.271,0.221,296.92026928820513,6.756343625802508,6.777243112424837,2.28069,5.0,1.044e-06,
246598,4616,314322,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,0.56,52.43,2.791,0.203,264.7261552187355,7.273378717305626,7.300273226939362,2.331724,5.0,7.304e-07,
246599,4616,314323,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,0.57,52.42,2.328,0.19,235.18575469439696,8.161512027491408,8.19840427589339,2.399937,5.0,4.531e-07,
246600,4616,314324,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,0.58,52.410000000000004,1.88,0.163,199.6061792380598,8.670212765957448,8.719687406168152,2.45688,5.0,3.041e-07,
246601,4616,314325,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,0.59,52.4,1.793,0.164,193.4025081013677,9.146681539319577,9.2024088085286,2.483986,5.0,2.516e-07,
246602,4616,314326,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,0.6,52.39,1.773,0.17,192.53006618687317,9.588268471517205,9.648396930941697,2.503005,5.0,2.202e-07,
246603,4616,314327,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,0.61,52.38,1.979,0.161,196.62910247523718,8.135421930267812,8.181893854307658,2.435748,5.0,3.526e-07,
246604,4616,314328,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,0.62,52.370000000000005,2.11,0.163,201.25628818930184,7.725118483412323,7.767201104111238,2.41109,5.0,4.191e-07,
246605,4616,314329,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,0.63,52.36,2.49,0.163,215.3047886347601,6.546184738955824,6.576887797305349,2.333704,5.0,7.203e-07,
246606,4616,314330,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,0.64,52.35,2.672,0.152,215.31328508080506,5.688622754491018,5.713889978310124,2.280541,5.0,1.0451e-06,
246607,4616,314331,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,0.65,52.34,2.732,0.138,208.82210749535403,5.051244509516837,5.07354132229523,2.24273,5.0,1.3618e-06,
246608,4616,314332,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,0.66,52.330000000000005,2.649,0.13,199.98644250378024,4.907512268780672,4.930211329167433,2.241788,5.0,1.3708e-06,
246609,4616,314333,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,0.67,52.32,2.466,0.124,188.59940622921852,5.02838605028386,5.0537679818503465,2.264295,5.0,1.171e-06,
246610,4616,314334,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,0.68,52.31,2.367,0.116,179.4591994168382,4.900718208703,4.926889314127349,2.266423,5.0,1.1537e-06,
246611,4616,314335,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,0.69,52.300000000000004,2.244,0.123,176.5051686162954,5.481283422459892,5.512634156577185,2.311548,5.0,8.412e-07,
246612,4616,314336,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,0.7,52.29,2.05,0.121,166.4942117059053,5.902439024390245,5.939961570360753,2.352483,5.0,6.316e-07,
246613,4616,314337,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,0.71,52.28,1.904,0.116,157.05252711832645,6.0924369747899165,6.134764968394967,2.377859,5.0,5.288e-07,
246614,4616,314338,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,0.72,52.27,1.836,0.111,150.85441199586725,6.045751633986928,6.089945532405806,2.384596,5.0,5.045e-07,
246615,4616,314339,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,0.73,52.260000000000005,1.856,0.112,150.7880961570565,6.0344827586206895,6.078731500427182,2.384026,5.0,5.065e-07,
246616,4616,314340,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,0.74,52.25,1.868,0.111,149.59568397383572,5.942184154175589,5.986076645995068,2.380297,5.0,5.199e-07,
246617,4616,314341,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,0.75,52.24,1.9,0.112,150.03218833742423,5.894736842105264,5.938128307661534,2.376678,5.0,5.332e-07,
246618,4616,314342,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,0.76,52.230000000000004,1.785,0.106,141.83152838544063,5.938375350140056,5.985554754818919,2.392937,5.0,4.759e-07,
246619,4616,314343,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,0.77,52.22,1.773,0.104,139.42113059902184,5.865764241398759,5.913309006774632,2.392654,5.0,4.768e-07,
246620,4616,314344,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,0.78,52.21,1.805,0.105,139.9750675418614,5.8171745152354575,5.864091563032161,2.388678,5.0,4.903e-07,
246621,4616,314345,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,0.79,52.2,1.797,0.108,139.70731625618333,6.010016694490818,6.059339500777746,2.40099,5.0,4.498e-07,
246622,4616,314346,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,0.8,52.190000000000005,1.773,0.11,138.39765534030627,6.204173716864073,6.25644791793399,2.414845,5.0,4.082e-07,
246623,4616,314347,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,0.81,52.18,1.69,0.11,133.95928917304664,6.508875739644971,6.567164278565637,2.440211,5.0,3.418e-07,
246624,4616,314348,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,0.82,52.17,1.618,0.112,130.63046403212,6.9221260815822,6.987711361350264,2.468739,5.0,2.799e-07,
246625,4616,314349,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,0.83,52.160000000000004,1.599,0.111,128.47919696710102,6.941838649155723,7.009223117607897,2.473817,5.0,2.701e-07,
246626,4616,314350,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,0.84,52.15,1.591,0.109,126.48659934277177,6.851037083595224,6.918693776708522,2.472853,5.0,2.72e-07,
246627,4616,314351,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,0.85,52.14,1.559,0.107,123.5354255546245,6.8633739576651696,6.933391182153237,2.479306,5.0,2.6e-07,
246628,4616,314352,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,0.86,52.13,1.515,0.104,119.79875723401418,6.864686468646865,6.937628854755956,2.486965,5.0,2.464e-07,
246629,4616,314353,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,0.87,52.120000000000005,1.492,0.098,115.99603806725456,6.568364611260054,6.640075200641807,2.479125,5.0,2.603e-07,
246630,4616,314354,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,0.88,52.11,1.508,0.095,114.81168153942788,6.299734748010611,6.368560559973211,2.466755,5.0,2.838e-07,
